Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Bridge 1 Resistivity (Ohm),Bridge 1 Excitation (uA),Bridge 2 Resistivity (Ohm),Bridge 2 Excitation (uA),Bridge 3 Resistivity (Ohm),Bridge 3 Excitation (uA),Bridge 4 Resistivity (Ohm-m),Bridge 4 Excitation (uA),Bridge 1 Std. Dev. (Ohm),Bridge 2 Std. Dev. (Ohm),Bridge 3 Std. Dev. (Ohm),Bridge 4 Std. Dev. (Ohm-m),Number of Readings,Bridge 1 Resistance (Ohms),Bridge 2 Resistance (Ohms),Bridge 3 Resistance (Ohms),Bridge 4 Resistance (Ohms),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),Map 23 (),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 ()
,10841836.41,4370,113.49605178833,-0.0850000008940697,90.0139999389648,275.250867919922,99.9020004272461,342.963756103516,99.9020004272461,618.241342773438,99.9020004272461,,,0.185500285336757,0.235216889875261,0.418640249201972,,25,275.250867919922,342.963756103516,618.241342773438,
,10841848.08,4370,112.520698547363,-0.0850000008940697,90.0139999389648,274.492302246094,99.9020004272461,342.025938720703,99.9020004272461,616.512026367187,99.9020004272461,,,0.183065250788026,0.230588287811145,0.411215207735766,,25,274.492302246094,342.025938720703,616.512026367187,
,10841860.84,4370,111.475551605225,-0.0850000008940697,90.0139999389648,273.710004882812,99.9020004272461,340.994440917969,99.9020004272461,614.7326171875,99.9020004272461,,,0.186911308740455,0.236024181846367,0.422231571934465,,25,273.710004882812,340.994440917969,614.7326171875,
,10841873.61,4370,110.424449920654,-0.0850000008940697,90.0139999389648,272.947456054688,99.9020004272461,340.024445800781,99.9020004272461,612.945981445313,99.9020004272461,,,0.173090775331223,0.22080412922226,0.392191378287051,,25,272.947456054688,340.024445800781,612.945981445313,
,10841884.92,4370,109.505752563477,-0.0850000008940697,90.0139999389648,272.261859130859,99.9020004272461,339.178807373047,99.9020004272461,611.437973632812,99.9020004272461,,,0.168123289501339,0.213572044448976,0.382392870666561,,25,272.261859130859,339.178807373047,611.437973632812,
,10841896.98,4370,108.49479675293,-0.0850000008940697,90.0139999389648,271.576146240234,99.9020004272461,338.271060791016,99.9020004272461,609.869682617188,99.9020004272461,,,0.165172501886041,0.208186604372092,0.373316725041412,,25,271.576146240234,338.271060791016,609.869682617188,
,10841908.45,4370,107.506000518799,-0.0850000008940697,90.0139999389648,270.921223144531,99.9020004272461,337.435882568359,99.9020004272461,608.379860839844,99.9020004272461,,,0.161963273294633,0.208585530565437,0.36747909846153,,25,270.921223144531,337.435882568359,608.379860839844,
,10841921.22,4370,106.456901550293,-0.0850000008940697,90.0139999389648,270.232673339844,99.9020004272461,336.55548828125,99.9020004272461,606.763388671875,99.9020004272461,,,0.160425862965339,0.204623005285968,0.362928808616997,,25,270.232673339844,336.55548828125,606.763388671875,
,10841933.92,4370,105.395999908447,-0.0850000008940697,90.0139999389648,269.540535888672,99.9020004272461,335.699733886719,99.9020004272461,605.236235351563,99.9020004272461,,,0.153417618000357,0.195944742215741,0.349653505042185,,25,269.540535888672,335.699733886719,605.236235351563,
,10841944.83,4370,104.514747619629,-0.0850000008940697,90.0139999389648,268.970428466797,99.9020004272461,334.972554931641,99.9020004272461,603.94013671875,99.9020004272461,,,0.149456112237322,0.193157435805295,0.342263170783081,,25,268.970428466797,334.972554931641,603.94013671875,
,10841957.33,4370,103.455249786377,-0.0850000008940697,90.0139999389648,268.333247070313,99.9020004272461,334.127767333984,99.9020004272461,602.483762207031,99.9020004272461,,,0.146829266439429,0.18684683178621,0.334008553655221,,25,268.333247070313,334.127767333984,602.483762207031,
,10841968.20,4370,102.537197113037,-0.0850000008940697,90.0139999389648,267.788735351562,99.9020004272461,333.431604003906,99.9020004272461,601.19724609375,99.9020004272461,,,0.143008264599051,0.184138760676003,0.328342162764773,,25,267.788735351562,333.431604003906,601.19724609375,
,10841981.39,4370,101.424198150635,-0.0850000008940697,90.0139999389648,267.130743408203,99.9020004272461,332.593118896484,99.9020004272461,599.701701660156,99.9020004272461,,,0.143739706733339,0.185367204234256,0.32925402443028,,25,267.130743408203,332.593118896484,599.701701660156,
,10841992.59,4370,100.510601043701,-0.0850000008940697,90.0139999389648,266.588807373047,99.9020004272461,331.919924316406,99.9020004272461,598.508549804688,99.9020004272461,,,0.138370788978205,0.176684228504199,0.31491980654184,,25,266.588807373047,331.919924316406,598.508549804688,
,10842005.03,4370,99.4738502502441,-0.0850000008940697,90.0139999389648,266.004327392578,99.9020004272461,331.168138427734,99.9020004272461,597.170615234375,99.9020004272461,,,0.133391552944423,0.171989107176054,0.307339807368969,,25,266.004327392578,331.168138427734,597.170615234375,
,10842016.73,4370,98.4851493835449,-0.0850000008940697,90.0139999389648,265.468814697266,99.9020004272461,330.455981445312,99.9020004272461,595.949177246094,99.9020004272461,,,0.132367196342057,0.169290714809019,0.301668131122564,,25,265.468814697266,330.455981445312,595.949177246094,
,10842028.95,4370,97.4036521911621,-0.0850000008940697,90.0139999389648,264.921608886719,99.9020004272461,329.753298339844,99.9020004272461,594.654697265625,99.9020004272461,,,0.132557329202843,0.170968118664835,0.303022344586722,,25,264.921608886719,329.753298339844,594.654697265625,
,10842052.81,4370,95.5165481567383,-0.0850000008940697,90.0139999389648,263.867650146484,99.9020004272461,328.394605712891,99.9020004272461,592.243154296875,99.9020004272461,,,0.120915549945157,0.15802630941125,0.278136446309091,,25,263.867650146484,328.394605712891,592.243154296875,
,10842065.28,4370,94.4379463195801,-0.0850000008940697,90.0139999389648,263.334432373047,99.9020004272461,327.727574462891,99.9020004272461,591.06099609375,99.9020004272461,,,0.120186281515233,0.15501055519704,0.273891134841954,,25,263.334432373047,327.727574462891,591.06099609375,
,10842076.69,4370,93.4719009399414,-0.0850000008940697,90.0139999389648,262.878444824219,99.9020004272461,327.116461181641,99.9020004272461,590.013825683594,99.9020004272461,,,0.116077849269404,0.149920843783374,0.265404842388816,,25,262.878444824219,327.116461181641,590.013825683594,
,10842088.88,4370,92.4707984924316,-0.0850000008940697,90.0139999389648,262.393198242188,99.9020004272461,326.508061523438,99.9020004272461,588.90015625,99.9020004272461,,,0.108856813091123,0.14317212998295,0.252881323487481,,25,262.393198242188,326.508061523438,588.90015625,
,10842101.08,4370,91.444652557373,-0.0850000008940697,90.0139999389648,261.934821777344,99.9020004272461,325.896335449219,99.9020004272461,587.848532714844,99.9020004272461,,,0.113234125745385,0.147030655472079,0.262720230269731,,25,261.934821777344,325.896335449219,587.848532714844,
,10842112.66,4370,90.4970474243164,-0.0850000008940697,90.0139999389648,261.52005859375,99.9020004272461,325.356606445312,99.9020004272461,586.860131835938,99.9020004272461,,,0.102469897856552,0.134229647553411,0.237978143235414,,25,261.52005859375,325.356606445312,586.860131835938,
,10842125.17,4370,89.4524993896484,-0.0850000008940697,90.0139999389648,261.073903808594,99.9020004272461,324.791845703125,99.9020004272461,585.863024902344,99.9020004272461,,,0.0988966906680672,0.127819736850185,0.225589516330586,,25,261.073903808594,324.791845703125,585.863024902344,
,10842136.94,4370,88.4659004211426,-0.0850000008940697,90.0139999389648,260.685958251953,99.9020004272461,324.268220214844,99.9020004272461,584.970532226562,99.9020004272461,,,0.0952235150667997,0.123741599484968,0.218382390397883,,25,260.685958251953,324.268220214844,584.970532226562,
,10842148.30,4370,87.5158004760742,-0.0850000008940697,90.0139999389648,260.315283203125,99.9020004272461,323.800100097656,99.9020004272461,584.11205078125,99.9020004272461,,,0.0901143357796797,0.11840910948082,0.208529173657878,,25,260.315283203125,323.800100097656,584.11205078125,
,10842160.09,4370,86.5542488098145,-0.0850000008940697,90.0139999389648,259.955971679687,99.9020004272461,323.311781005859,99.9020004272461,583.282399902344,99.9020004272461,,,0.0914903366917546,0.120180462304882,0.211367972947202,,25,259.955971679687,323.311781005859,583.282399902344,
,10842173.17,4370,85.4403495788574,-0.0850000008940697,90.0139999389648,259.573210449219,99.9020004272461,322.811291503906,99.9020004272461,582.373852539062,99.9020004272461,,,0.0809716459424148,0.105851732575635,0.187241669046299,,25,259.573210449219,322.811291503906,582.373852539062,
,10842184.84,4370,84.4877510070801,-0.0850000008940697,90.0139999389648,259.257248535156,99.9020004272461,322.392536621094,99.9020004272461,581.635534667969,99.9020004272461,,,0.0766390579531091,0.101224165097934,0.177892741124023,,25,259.257248535156,322.392536621094,581.635534667969,
,10842197.86,4370,83.4123001098633,-0.0850000008940697,90.0139999389648,258.917103271484,99.9020004272461,321.958229980469,99.9020004272461,580.873583984375,99.9020004272461,,,0.0709175340338213,0.0947614486043623,0.165376407138474,,25,258.917103271484,321.958229980469,580.873583984375,
,10842220.59,4370,81.4962501525879,-0.0850000008940697,90.0139999389648,258.386982421875,99.9020004272461,321.251877441406,99.9020004272461,579.634638671875,99.9020004272461,,,0.0612128959958954,0.0832201654577191,0.144194544834038,,25,258.386982421875,321.251877441406,579.634638671875,
,10842233.03,4370,80.4542007446289,-0.0850000008940697,90.0139999389648,258.132366943359,99.9020004272461,320.901524658203,99.9020004272461,579.045075683594,99.9020004272461,,,0.0601848155702126,0.07960021848724,0.13866727508216,,25,258.132366943359,320.901524658203,579.045075683594,
,10842244.38,4370,79.5180015563965,-0.0850000008940697,90.0139999389648,257.913297119141,99.9020004272461,320.601430664062,99.9020004272461,578.504638671875,99.9020004272461,,,0.054232530999504,0.0744814524223931,0.129085156528008,,25,257.913297119141,320.601430664062,578.504638671875,
,10842257.20,4370,78.4684524536133,-0.0850000008940697,90.0139999389648,257.680551757813,99.9020004272461,320.286674804687,99.9020004272461,577.958784179688,99.9020004272461,,,0.0513353753757222,0.0672878133665432,0.118392198749313,,25,257.680551757813,320.286674804687,577.958784179688,
,10842269.19,4370,77.4841003417969,-0.0850000008940697,90.0139999389648,257.478366699219,99.9020004272461,320.01248046875,99.9020004272461,577.481989746094,99.9020004272461,,,0.045836495010803,0.0642488370894771,0.110431830785481,,25,257.478366699219,320.01248046875,577.481989746094,
,10842281.33,4370,76.4491004943848,-0.0850000008940697,90.0139999389648,257.287407226562,99.9020004272461,319.74736328125,99.9020004272461,577.038129882813,99.9020004272461,,,0.0439403127104305,0.0634189591934006,0.106529180926548,,25,257.287407226562,319.74736328125,577.038129882813,
,10842293.63,4370,75.5002517700195,-0.0850000008940697,90.0139999389648,257.114742431641,99.9020004272461,319.511325683594,99.9020004272461,576.628081054688,99.9020004272461,,,0.0381129107037586,0.0541461350892446,0.0910793898147458,,25,257.114742431641,319.511325683594,576.628081054688,
,10842305.73,4370,74.4318504333496,-0.0850000008940697,90.0139999389648,256.959736328125,99.9020004272461,319.29087890625,99.9020004272461,576.246791992187,99.9020004272461,,,0.0336999001369435,0.0483417072623305,0.0828311832597524,,25,256.959736328125,319.29087890625,576.246791992187,
,10842317.94,4370,73.4546966552734,-0.0850000008940697,90.0139999389648,256.827642822266,99.9020004272461,319.1087109375,99.9020004272461,575.934711914063,99.9020004272461,,,0.0280128176254939,0.0429421213323395,0.0727620568286285,,25,256.827642822266,319.1087109375,575.934711914063,
,10842329.81,4370,72.5044479370117,-0.0850000008940697,90.0139999389648,256.718354492187,99.9020004272461,318.939453125,99.9020004272461,575.654833984375,99.9020004272461,,,0.0264055590439544,0.0373145904569063,0.0612472311602577,,25,256.718354492187,318.939453125,575.654833984375,
,10842342.36,4370,71.3920974731445,-0.0850000008940697,90.0139999389648,256.611976318359,99.9020004272461,318.782686767578,99.9020004272461,575.399240722656,99.9020004272461,,,0.0202899150362413,0.0338126059361553,0.0532517736300044,,25,256.611976318359,318.782686767578,575.399240722656,
,10842366.52,4370,69.4481468200684,-0.0850000008940697,90.0139999389648,256.482152099609,99.9020004272461,318.570871582031,99.9020004272461,575.050883789062,99.9020004272461,,,0.0137688378741142,0.0204774644080026,0.032886184542144,,25,256.482152099609,318.570871582031,575.050883789062,
,10842379.50,4370,68.40625,-0.0850000008940697,90.0139999389648,256.442142333984,99.9020004272461,318.487830810547,99.9020004272461,574.933530273438,99.9020004272461,,,0.0067142139692046,0.0153307685666193,0.0217044260131649,,25,256.442142333984,318.487830810547,574.933530273438,
,10842391.64,4370,67.3493995666504,-0.0850000008940697,90.0139999389648,256.424428710937,99.9020004272461,318.439990234375,99.9020004272461,574.864187011719,99.9020004272461,,,0.00330053771195546,0.0110340426682789,0.0117648405436362,,25,256.424428710937,318.439990234375,574.864187011719,
,10842415.25,4370,65.443000793457,-0.0850000008940697,90.0139999389648,256.444327392578,99.9020004272461,318.413372802734,99.9020004272461,574.856936035156,99.9020004272461,,,0.00899435563146296,0.0043113370295629,0.012185547520209,,25,256.444327392578,318.413372802734,574.856936035156,
,10842427.44,4370,64.4915008544922,-0.0850000008940697,90.0139999389648,256.486846923828,99.9020004272461,318.4380859375,99.9020004272461,574.92443359375,99.9020004272461,,,0.0146566114865606,0.00936666424777615,0.0210534811315677,,25,256.486846923828,318.4380859375,574.92443359375,
,10842440.64,4370,63.418701171875,-0.0850000008940697,90.0139999389648,256.557127685547,99.9020004272461,318.494736328125,99.9020004272461,575.050756835937,99.9020004272461,,,0.0183400627503761,0.0172268315865137,0.034945726881826,,25,256.557127685547,318.494736328125,575.050756835937,
,10842452.42,4370,62.4116992950439,-0.0850000008940697,90.0139999389648,256.643110351562,99.9020004272461,318.572777099609,99.9020004272461,575.21994140625,99.9020004272461,,,0.0235981507975302,0.0228795709300131,0.0441643316824858,,25,256.643110351562,318.572777099609,575.21994140625,
,10842463.78,4370,61.4827003479004,-0.0850000008940697,90.0139999389648,256.743813476562,99.9020004272461,318.674152832031,99.9020004272461,575.415070800781,99.9020004272461,,,0.0302386220674689,0.030781937002428,0.0638715248939073,,25,256.743813476562,318.674152832031,575.415070800781,
,10842477.31,4370,60.3877983093262,-0.0850000008940697,90.0139999389648,256.888502197266,99.9020004272461,318.823132324219,99.9020004272461,575.704445800781,99.9020004272461,,,0.0344658909148615,0.033829227240896,0.0674243756488855,,25,256.888502197266,318.823132324219,575.704445800781,
,10842500.36,4370,58.4898490905762,-0.0850000008940697,90.0139999389648,257.196345214844,99.9020004272461,319.148662109375,99.9020004272461,576.350886230469,99.9020004272461,,,0.0436167721124305,0.0468901776351251,0.0901008179287869,,25,257.196345214844,319.148662109375,576.350886230469,
,10842513.23,4370,57.3839988708496,-0.0850000008940697,90.0139999389648,257.407969970703,99.9020004272461,319.380374755859,99.9020004272461,576.780090332031,99.9020004272461,,,0.0519389405417655,0.0543830116412624,0.104296401967983,,25,257.407969970703,319.380374755859,576.780090332031,
,10842537.09,4370,55.4310493469238,-0.0850000008940697,90.0139999389648,257.856214599609,99.9020004272461,319.879519042969,99.9020004272461,577.725502929688,99.9020004272461,,,0.0605947804659316,0.0677753294315162,0.127006920319922,,25,257.856214599609,319.879519042969,577.725502929688,
,10842549.41,4370,54.4794998168945,-0.0850000008940697,90.0139999389648,258.114704589844,99.9020004272461,320.157683105469,99.9020004272461,578.273073730469,99.9020004272461,,,0.0640177493166212,0.0708550498008671,0.136446576958645,,25,258.114704589844,320.157683105469,578.273073730469,
,10842561.11,4370,53.5079002380371,-0.0850000008940697,90.0139999389648,258.384229736328,99.9020004272461,320.474114990234,99.9020004272461,578.843911132813,99.9020004272461,,,0.0690309792674555,0.0794305472485018,0.148996175872855,,25,258.384229736328,320.474114990234,578.843911132813,
,10842573.64,4370,52.4270992279053,-0.0850000008940697,90.0139999389648,258.705939941406,99.9020004272461,320.842387695312,99.9020004272461,579.557683105469,99.9020004272461,,,0.0757002501655712,0.0878381012562728,0.164274082812503,,25,258.705939941406,320.842387695312,579.557683105469,
,10842585.72,4370,51.4584999084473,-0.0850000008940697,90.0139999389648,259.025397949219,99.9020004272461,321.207302246094,99.9020004272461,580.243051757813,99.9020004272461,,,0.0847501882197042,0.095353919254523,0.181156640535227,,25,259.025397949219,321.207302246094,580.243051757813,
,10842597.58,4370,50.5180511474609,-0.0850000008940697,90.0139999389648,259.365067138672,99.9020004272461,321.599547119141,99.9020004272461,580.975847167969,99.9020004272461,,,0.0866417496522656,0.10069013595948,0.187156944092771,,25,259.365067138672,321.599547119141,580.975847167969,
,10842610.52,4370,49.3804988861084,-0.0850000008940697,90.0139999389648,259.789149169922,99.9020004272461,322.089364013672,99.9020004272461,581.862890625,99.9020004272461,,,0.0949679199763393,0.110638498874552,0.202437126867302,,25,259.789149169922,322.089364013672,581.862890625,
,10842634.31,4370,47.4533004760742,-0.0850000008940697,90.0139999389648,260.579890136719,99.9020004272461,323.010244140625,99.9020004272461,583.605219726563,99.9020004272461,,,0.105051095902495,0.121967369900192,0.227245577701774,,25,260.579890136719,323.010244140625,583.605219726563,
,10842646.52,4370,46.4188003540039,-0.0850000008940697,90.0139999389648,261.061606445313,99.9020004272461,323.572287597656,99.9020004272461,584.65048828125,99.9020004272461,,,0.116316444047365,0.137365378568634,0.254281437015375,,25,261.061606445313,323.572287597656,584.65048828125,
,10842670.38,4370,44.5396995544434,-0.0850000008940697,90.0139999389648,262.002932128906,99.9020004272461,324.655877685547,99.9020004272461,586.656555175781,99.9020004272461,,,0.120184097853571,0.139548288137287,0.260207847018371,,25,262.002932128906,324.655877685547,586.656555175781,
,10842683.13,4370,43.463451385498,-0.0850000008940697,90.0139999389648,262.561728515625,99.9020004272461,325.329611816406,99.9020004272461,587.910319824219,99.9020004272461,,,0.125565419348961,0.149701113095544,0.277534694699341,,25,262.561728515625,325.329611816406,587.910319824219,
,10842695.48,4370,42.5545997619629,-0.0850000008940697,90.0139999389648,263.094208984375,99.9020004272461,325.937413330078,99.9020004272461,589.0324609375,99.9020004272461,,,0.131359307333411,0.155185828444821,0.284343887317998,,25,263.094208984375,325.937413330078,589.0324609375,
,10842708.75,4370,41.461950302124,-0.0850000008940697,90.0139999389648,263.714886474609,99.9020004272461,326.690030517578,99.9020004272461,590.426794433594,99.9020004272461,,,0.142052304814488,0.169021885909452,0.31099383841047,,25,263.714886474609,326.690030517578,590.426794433594,
,10842720.88,4370,40.4694004058838,-0.0850000008940697,90.0139999389648,264.301647949219,99.9020004272461,327.385733642578,99.9020004272461,591.666755371094,99.9020004272461,,,0.146852218590315,0.171437182784662,0.311591718441876,,25,264.301647949219,327.385733642578,591.666755371094,
,10842734.38,4370,39.3632488250732,-0.0850000008940697,90.0139999389648,265.011398925781,99.9020004272461,328.200109863281,99.9020004272461,593.208911132813,99.9020004272461,,,0.151723761455815,0.177123555924504,0.332083552988374,,25,265.011398925781,328.200109863281,593.208911132813,
,10842758.33,4370,37.4860496520996,-0.0850000008940697,90.0139999389648,266.255863037109,99.9020004272461,329.698952636719,99.9020004272461,595.929587402344,99.9020004272461,,,0.159918116682362,0.192492546825921,0.350974030849091,,25,266.255863037109,329.698952636719,595.929587402344,
,10842771.44,4370,36.4734497070313,-0.0850000008940697,90.0139999389648,267.025916748047,99.9020004272461,330.585347900391,99.9020004272461,597.613020019531,99.9020004272461,,,0.167274037385583,0.20075178057509,0.367174497000656,,25,267.025916748047,330.585347900391,597.613020019531,
,10842784.14,4370,35.4532012939453,-0.0850000008940697,90.0139999389648,267.750690917969,99.9020004272461,331.473720703125,99.9020004272461,599.194670410156,99.9020004272461,,,0.16985982435576,0.20363058076324,0.375191288019963,,25,267.750690917969,331.473720703125,599.194670410156,
,10842795.91,4370,34.5235996246338,-0.0850000008940697,90.0139999389648,268.448637695313,99.9020004272461,332.303874511719,99.9020004272461,600.77712890625,99.9020004272461,,,0.176620472893601,0.210427276112951,0.38494410685189,,25,268.448637695313,332.303874511719,600.77712890625,
,10842808.42,4370,33.4957504272461,-0.0850000008940697,90.0139999389648,269.246357421875,99.9020004272461,333.223948974609,99.9020004272461,602.471088867188,99.9020004272461,,,0.184090107857917,0.217644186631549,0.40342576639061,,25,269.246357421875,333.223948974609,602.471088867188,
,10842821.22,4370,32.4948501586914,-0.0850000008940697,90.0139999389648,270.082202148437,99.9020004272461,334.215762939453,99.9020004272461,604.300244140625,99.9020004272461,,,0.190886230182783,0.228569022994552,0.418712587312168,,25,270.082202148437,334.215762939453,604.300244140625,
,10842833.36,4370,31.4497995376587,-0.0850000008940697,90.0139999389648,270.91291015625,99.9020004272461,335.238365478516,99.9020004272461,606.178728027344,99.9020004272461,,,0.199113606833225,0.23692263744222,0.438241165838964,,25,270.91291015625,335.238365478516,606.178728027344,
,10842846.19,4370,30.4773502349854,-0.0850000008940697,90.0139999389648,271.796068115234,99.9020004272461,336.290435791016,99.9020004272461,608.114985351563,99.9020004272461,,,0.20510409033261,0.244896654732696,0.449055728343956,,25,271.796068115234,336.290435791016,608.114985351563,
,10842860.23,4370,29.8922004699707,-0.0850000008940697,90.0139999389648,272.580150146484,99.9020004272461,337.220003662109,99.9020004272461,609.817136230469,99.9020004272461,,,0.117445055550772,0.139355696734447,0.254442065231452,,25,272.580150146484,337.220003662109,609.817136230469,
,10843003.33,4370,30.0220499038696,-0.0850000008940697,90.0139999389648,272.703726806641,99.9020004272461,337.358369140625,99.9020004272461,610.063928222656,99.9020004272461,,,0.00876724246616458,0.0114902462080204,0.0182187385477256,,25,272.703726806641,337.358369140625,610.063928222656,
,10843019.25,4370,29.7433004379272,-0.0850000008940697,90.0139999389648,272.819014892578,99.9020004272461,337.501719970703,99.9020004272461,610.32744140625,99.9020004272461,,,0.0493416394109561,0.0580725478929395,0.108276959872425,,25,272.819014892578,337.501719970703,610.32744140625,
,10843031.09,4370,29.497350692749,-0.0850000008940697,90.0139999389648,273.037934570312,99.9020004272461,337.761898193359,99.9020004272461,610.790241699219,99.9020004272461,,,0.051090697767327,0.0603537636796442,0.111810851167343,,25,273.037934570312,337.761898193359,610.790241699219,
,10843044.05,4370,29.3067007064819,-0.0850000008940697,90.0139999389648,273.228701171875,99.9020004272461,337.988189697266,99.9020004272461,611.221499023437,99.9020004272461,,,0.0393434860520177,0.0461218255229332,0.0848478607515363,,25,273.228701171875,337.988189697266,611.221499023437,
,10843057.80,4370,29.0978498458862,-0.0850000008940697,90.0139999389648,273.417752685547,99.9020004272461,338.212000732422,99.9020004272461,611.633901367187,99.9020004272461,,,0.0393581596967875,0.0488562561002727,0.090107777966798,,25,273.417752685547,338.212000732422,611.633901367187,
,10843069.92,4370,28.9018497467041,-0.0850000008940697,90.0139999389648,273.586187744141,99.9020004272461,338.417437744141,99.9020004272461,611.995815429687,99.9020004272461,,,0.0414813487025883,0.0491858419120748,0.0928366984966426,,25,273.586187744141,338.417437744141,611.995815429687,
,10843082.67,4370,28.690899848938,-0.0850000008940697,90.0139999389648,273.760736083984,99.9020004272461,338.624239501953,99.9020004272461,612.393361816406,99.9020004272461,,,0.040345384008728,0.0512959678928379,0.0926655009700953,,25,273.760736083984,338.624239501953,612.393361816406,
,10843094.31,4370,28.446249961853,-0.0850000008940697,90.0139999389648,273.966362304687,99.9020004272461,338.870551757813,99.9020004272461,612.826235351562,99.9020004272461,,,0.0606155364298835,0.0703356171105736,0.12943972819382,,25,273.966362304687,338.870551757813,612.826235351562,
,10843107.08,4370,28.2172994613647,-0.0850000008940697,90.0139999389648,274.213735351562,99.9020004272461,339.164228515625,99.9020004272461,613.370004882813,99.9020004272461,,,0.0468879639249876,0.0570851386562391,0.103168246564621,,25,274.213735351562,339.164228515625,613.370004882813,
,10843122.16,4370,27.9906005859375,-0.0850000008940697,90.0139999389648,274.437316894531,99.9020004272461,339.425930175781,99.9020004272461,613.862116699219,99.9020004272461,,,0.0452185528219473,0.0532889627086498,0.0966292479097834,,25,274.437316894531,339.425930175781,613.862116699219,
,10843133.48,4370,27.8008995056152,-0.0850000008940697,90.0139999389648,274.618146972656,99.9020004272461,339.647807617187,99.9020004272461,614.261103515625,99.9020004272461,,,0.046764418277335,0.0591057476607585,0.103590461101492,,25,274.618146972656,339.647807617187,614.261103515625,
,10843146.34,4370,27.5927495956421,-0.0850000008940697,90.0139999389648,274.812834472656,99.9020004272461,339.881468505859,99.9020004272461,614.700783691406,99.9020004272461,,,0.0463855070344872,0.0517110146303159,0.096657583992444,,25,274.812834472656,339.881468505859,614.700783691406,
,10843158.39,4370,27.3891496658325,-0.0850000008940697,90.0139999389648,275.007189941406,99.9020004272461,340.113494873047,99.9020004272461,615.127045898437,99.9020004272461,,,0.045882844907855,0.0562212671343058,0.100555064210856,,25,275.007189941406,340.113494873047,615.127045898437,
,10843170.09,4370,27.1960000991821,-0.0850000008940697,90.0139999389648,275.196430664063,99.9020004272461,340.328901367187,99.9020004272461,615.525041503906,99.9020004272461,,,0.047953816166042,0.0561621570564155,0.102970206034851,,25,275.196430664063,340.328901367187,615.525041503906,
,10843181.73,4370,27.0005006790161,-0.0850000008940697,90.0139999389648,275.383807373047,99.9020004272461,340.561419677734,99.9020004272461,615.938166503906,99.9020004272461,,,0.0462822842765727,0.0549975889426582,0.102271925269144,,25,275.383807373047,340.561419677734,615.938166503906,
,10843194.36,4370,26.797700881958,-0.0850000008940697,90.0139999389648,275.5903125,99.9020004272461,340.801702880859,99.9020004272461,616.3904296875,99.9020004272461,,,0.0441981270546658,0.0517693317838076,0.0967287495421075,,25,275.5903125,340.801702880859,616.3904296875,
,10843206.89,4370,26.6033992767334,-0.0850000008940697,90.0139999389648,275.768414306641,99.9020004272461,341.023204345703,99.9020004272461,616.782907714844,99.9020004272461,,,0.044787843832991,0.054151608362686,0.0996992740429738,,25,275.768414306641,341.023204345703,616.782907714844,
,10843218.88,4370,26.3966503143311,-0.0850000008940697,90.0139999389648,275.966403808594,99.9020004272461,341.255802001953,99.9020004272461,617.211730957031,99.9020004272461,,,0.0466790398187176,0.0563944270741302,0.103597002836009,,25,275.966403808594,341.255802001953,617.211730957031,
,10843230.22,4370,26.2121496200562,-0.0850000008940697,90.0139999389648,276.143000488281,99.9020004272461,341.470523681641,99.9020004272461,617.618483886719,99.9020004272461,,,0.0461357487879945,0.0547158995610439,0.0998109030561111,,25,276.143000488281,341.470523681641,617.618483886719,
,10843244.20,4370,25.9988498687744,-0.0850000008940697,90.0139999389648,276.349510498047,99.9020004272461,341.715148925781,99.9020004272461,618.069704589844,99.9020004272461,,,0.0408721380234115,0.0477145775677962,0.089915117652861,,25,276.349510498047,341.715148925781,618.069704589844,
,10843256.80,4370,25.7754497528076,-0.0850000008940697,90.0139999389648,276.532297363281,99.9020004272461,341.933514404297,99.9020004272461,618.472770996094,99.9020004272461,,,0.0509319035063914,0.0612341256709439,0.112685690267392,,25,276.532297363281,341.933514404297,618.472770996094,
,10843271.67,4370,25.5080995559692,-0.0850000008940697,90.0139999389648,276.815773925781,99.9020004272461,342.273172607422,99.9020004272461,619.097224121094,99.9020004272461,,,0.0521510190260034,0.0595924845994213,0.109199213696345,,25,276.815773925781,342.273172607422,619.097224121094,
,10843285.56,4370,25.2896499633789,-0.0850000008940697,90.0139999389648,277.033112792969,99.9020004272461,342.531619873047,99.9020004272461,619.559006347656,99.9020004272461,,,0.0451402379591285,0.0548025009315722,0.101723782465053,,25,277.033112792969,342.531619873047,619.559006347656,
,10843302.97,4370,25.0111503601074,-0.0850000008940697,90.0139999389648,277.314674072266,99.9020004272461,342.866270751953,99.9020004272461,620.174147949219,99.9020004272461,,,0.042721233234527,0.0511622262482092,0.0934155188989353,,25,277.314674072266,342.866270751953,620.174147949219,
,10843316.36,4370,24.7919006347656,-0.0850000008940697,90.0139999389648,277.529128417969,99.9020004272461,343.120847167969,99.9020004272461,620.657614746094,99.9020004272461,,,0.0488540832243555,0.0606311077101867,0.10962547366788,,25,277.529128417969,343.120847167969,620.657614746094,
